index,target
564,0.1745701
565,0.58505166
566,0.20895913
567,0.175221
568,0.40195578
569,0.28251618
570,0.22791903
571,0.22750336
572,0.5824072
573,0.19273114
574,0.45666182
575,0.22194363
576,0.65477717
577,0.17643046
578,0.18800329
579,0.22186424
580,0.19144951
581,0.2800635
582,0.17419386
583,0.1760678
584,0.17509444
585,0.3998657
586,0.47277862
587,0.37197548
588,0.1747585
589,0.25648993
590,0.1999977
591,0.17612992
592,0.20884962
593,0.1826822
594,0.24328174
595,0.2911329
596,0.22674826
597,0.20328355
598,0.35360748
599,0.6545953
600,0.18456525
601,0.18204747
602,0.181313
603,0.2283864
604,0.6176941
605,0.19574967
606,0.22107407
607,0.17656593
608,0.17521186
609,0.17519256
610,0.21336505
611,0.27329296
612,0.21038967
613,0.17556697
614,0.20901495
615,0.4250667
616,0.17657936
617,0.20403111
618,0.17385782
619,0.20047843
620,0.18029551
621,0.17557949
622,0.35900295
623,0.17704532
624,0.18960816
625,0.301906
626,0.59651303
627,0.66669786
628,0.17579931
629,0.6469944
630,0.17491157
631,0.1850856
632,0.46497613
633,0.66508424
634,0.19379795
635,0.3565672
636,0.17550558
637,0.17686866
638,0.17568067
639,0.65452474
640,0.28094965
641,0.6086194
642,0.18788956
643,0.18508057
644,0.63807166
645,0.17663252
646,0.18150137
647,0.20231967
648,0.27520105
649,0.3732797
650,0.19340211
651,0.6613071
652,0.64219695
653,0.18547373
654,0.19963889
655,0.17431128
656,0.28452504
657,0.65794414
658,0.49428946
659,0.2114633
660,0.17595337
661,0.47539842
662,0.196595
663,0.26890963
664,0.32481015
665,0.19166115
666,0.1886668
667,0.6643364
668,0.25176615
669,0.46675116
670,0.18726148
671,0.40988654
672,0.1806793
673,0.20216978
674,0.67096376
675,0.19707516
676,0.1849283
677,0.39408383
678,0.22230536
679,0.50338626
680,0.30292028
681,0.18857504
682,0.64914936
683,0.23113118
684,0.3035487
685,0.22440541
686,0.18643077
687,0.19790478
688,0.6561781
689,0.20693798
690,0.64798874
691,0.24165364
692,0.17461357
693,0.644239
694,0.18180843
695,0.61879987
696,0.17806284
697,0.30211806
698,0.670532
699,0.18753867
700,0.17655559
701,0.22976908
702,0.17410576
703,0.17459977
704,0.18551959
705,0.19255744
706,0.1925038
707,0.33214828
708,0.22893694
709,0.21485719
710,0.19751249
711,0.20589808
712,0.67136323
713,0.19474685
714,0.63825583
715,0.21941073
716,0.17700478
717,0.2765922
718,0.26942956
719,0.17977375
720,0.1834172
721,0.19343168
722,0.3000626
723,0.5907232
724,0.63932955
725,0.46585155
726,0.20722666
727,0.6622202
728,0.25224498
729,0.26209462
730,0.21409976
731,0.17754382
732,0.6666062
733,0.62877756
734,0.2703481
735,0.21325336
736,0.6702307
737,0.1793843
738,0.31062037
739,0.40812576
740,0.66728747
741,0.57238156
742,0.33095157
743,0.25855651
744,0.20425892
745,0.18383946
746,0.61359286
747,0.62421024
748,0.24503347
749,0.57076603
750,0.17612192
751,0.2346915
752,0.2587037
753,0.2608803
754,0.1813001
755,0.17764163
756,0.30450588
757,0.21105188
758,0.17524773
759,0.1809096
760,0.44820917
761,0.19697574
762,0.5683029
763,0.18719223
764,0.17666747
765,0.662551
766,0.2956369
767,0.59056485
768,0.26573884
769,0.4535783
770,0.27245668
771,0.17974533
772,0.662557
773,0.17653948
774,0.29222965
775,0.6707985
776,0.38023108
777,0.17832401
778,0.47739565
779,0.37736964
780,0.17509544
781,0.18280587
782,0.37802136
783,0.18956457
784,0.33361286
785,0.65231156
786,0.56212425
787,0.1745319
788,0.63253564
789,0.17705248
790,0.4593215
791,0.2062114
792,0.2111483
793,0.19585839
794,0.28758976
795,0.29018426
796,0.19568706
797,0.17468432
798,0.43690848
799,0.2872774
800,0.4572476
801,0.5630519
802,0.17757766
803,0.17590924
804,0.2073567
805,0.23556398
806,0.17991637
807,0.17929097
808,0.20052986
809,0.30330962
810,0.19781691
811,0.19799332
812,0.6584291
813,0.38319364
814,0.6442276
815,0.1770968
816,0.3433914
817,0.6201468
818,0.3225475
819,0.18100858
820,0.663102
821,0.67114264
822,0.19966301
823,0.1820984
824,0.39942122
825,0.17396225
826,0.24735615
827,0.21124026
828,0.19513646
829,0.66198426
830,0.61046267
831,0.18993391
832,0.66347075
833,0.3688997
834,0.6189
835,0.17586209
836,0.2752637
837,0.344496
838,0.28371197
839,0.6658185
840,0.23904985
841,0.17970549
842,0.38429046
843,0.17665786
844,0.47251588
845,0.6705691
846,0.6713777
847,0.17762896
848,0.17451824
849,0.54722506
850,0.38742286
851,0.57466143
852,0.24533057
853,0.1821653
854,0.6098292
855,0.17657882
856,0.6051586
857,0.6573726
858,0.19558892
859,0.66255146
860,0.18250103
861,0.4922005
862,0.31542522
863,0.60806096
864,0.1748729
865,0.35015583
866,0.64504987
867,0.18375182
868,0.23606214
869,0.5623334
870,0.19505093
871,0.6708917
872,0.18536529
873,0.17765456
874,0.6570691
875,0.6095845
876,0.17797557
877,0.22418356
878,0.238777
879,0.6520235
880,0.1982089
881,0.18997431
882,0.5791402
883,0.2590275
884,0.18399939
885,0.65888345
886,0.1878081
887,0.644798
888,0.19749011
889,0.17559706
890,0.30235243
891,0.38118416
892,0.2974112
893,0.21276323
894,0.47806233
895,0.37300196
896,0.57693404
897,0.24657069
898,0.1742661
899,0.39887643
900,0.30112195
901,0.17503458
902,0.3690035
903,0.599457
904,0.18668438
905,0.6572617
906,0.20501049
907,0.17665502
908,0.66390777
909,0.18212813
910,0.1938341
911,0.21246788
912,0.20415406
913,0.20563889
914,0.1871408
915,0.19991092
916,0.24473216
917,0.56878483
918,0.20746782
919,0.45860797
920,0.17475979
921,0.18568622
922,0.18955392
923,0.6712098
924,0.6576215
925,0.61210155
926,0.20091547
927,0.19672641
928,0.1767599
929,0.45130926
930,0.40653753
931,0.18809432
932,0.6444006
933,0.18582633
934,0.18831933
935,0.19342801
936,0.66680926
937,0.1929205
938,0.18194136
939,0.36839974
940,0.19710344
941,0.6679618
942,0.61700547
943,0.6700276
944,0.41077
945,0.3714012
946,0.18241264
947,0.6212143
948,0.18859644
949,0.1964476
950,0.6708948
951,0.29561228
952,0.35398448
953,0.20128298
954,0.19282266
955,0.49315125
956,0.6237219
957,0.33008516
958,0.17938198
959,0.47691542
960,0.18254921
961,0.66000265
962,0.19897321
963,0.47919488
964,0.50677663
965,0.21829936
966,0.35136122
967,0.17637406
968,0.17804864
969,0.17480291
970,0.25362036
971,0.27052438
972,0.67089534
973,0.21721542
974,0.54151994
975,0.1774501
976,0.17694987
977,0.60985446
978,0.19959289
979,0.66917425
980,0.615762
981,0.66505706
982,0.39672056
983,0.18248762
984,0.661998
985,0.18140736
986,0.6608181
987,0.2570537
988,0.27772948
989,0.5992154
990,0.64586115
991,0.20107703
992,0.18348145
993,0.1987755
994,0.17948675
995,0.6706443
996,0.18488862
997,0.18451346
998,0.2903731
999,0.553962
1000,0.6497891
1001,0.66827226
1002,0.17767628
1003,0.1751643
1004,0.4369521
1005,0.64147973
1006,0.6705972
1007,0.392335
1008,0.2009011
1009,0.34734386
1010,0.19107804
1011,0.29859298
1012,0.21851014
1013,0.32446542
1014,0.31957853
1015,0.18208499
1016,0.18765591
1017,0.4210084
1018,0.57862693
1019,0.17776537
1020,0.23136905
1021,0.66014946
1022,0.51728016
1023,0.56574684
1024,0.17764498
1025,0.17589678
1026,0.18149556
1027,0.20945208
1028,0.1882003
1029,0.22853255
1030,0.17447229
1031,0.2315658
1032,0.36031187
1033,0.17606117
1034,0.44547492
1035,0.18588701
1036,0.27015725
1037,0.6652229
1038,0.19382167
1039,0.6516125
1040,0.3664191
1041,0.19093183
1042,0.18548177
1043,0.43904603
1044,0.17383857
1045,0.20264366
1046,0.17444177
1047,0.23432098
1048,0.51866484
1049,0.5214546
1050,0.17452954
1051,0.21112393
1052,0.2062583
1053,0.65921354
1054,0.3634523
1055,0.21799788
1056,0.24760336
1057,0.25219765
1058,0.17529877
1059,0.6505146
1060,0.2815373
1061,0.18536219
1062,0.17674226
1063,0.29757732
1064,0.63937455
1065,0.19579718
1066,0.18351667
1067,0.25868723
1068,0.2320058
1069,0.6638926
1070,0.251814
1071,0.37395787
1072,0.1812273
1073,0.6399755
1074,0.17984633
1075,0.17959814
1076,0.17490436
1077,0.18504435
1078,0.18348171
1079,0.65127003
1080,0.17711467
1081,0.19736467
1082,0.6393875
1083,0.19825405
1084,0.6242081
1085,0.39933673
1086,0.5648477
1087,0.26015195
1088,0.1743686
1089,0.6472994
1090,0.19934778
1091,0.6537486
1092,0.19160286
1093,0.22268787
1094,0.67169076
1095,0.61699057
1096,0.18726307
1097,0.442203
1098,0.18555923
1099,0.35731602
1100,0.33842605
1101,0.1923531
1102,0.251199
1103,0.29958105
1104,0.22321865
1105,0.29451212
1106,0.25348377
1107,0.20864221
1108,0.18435696
1109,0.32175112
1110,0.56847286
1111,0.19037259
1112,0.1966226
1113,0.45833743
1114,0.38479173
1115,0.32878476
1116,0.22567245
1117,0.5135232
1118,0.28021723
1119,0.17548949
1120,0.18822174
1121,0.20745338
1122,0.18943536
1123,0.39446533
1124,0.1867657
1125,0.25933093
1126,0.65804076
1127,0.33911765
1128,0.17613193
1129,0.19328219
1130,0.17535423
1131,0.18180119
1132,0.1758433
1133,0.17428346
1134,0.6710781
1135,0.17652309
1136,0.18879798
1137,0.17501618
1138,0.6500085
1139,0.2199871
1140,0.43302596
1141,0.66328406
1142,0.17550047
1143,0.20548368
1144,0.6306807
1145,0.64479744
1146,0.6712933
1147,0.19296005
1148,0.17443836
1149,0.3531354
1150,0.64860725
1151,0.17446673
1152,0.26137713
1153,0.67091954
1154,0.24345961
1155,0.18336132
1156,0.29560882
1157,0.29174685
1158,0.44714522
1159,0.5968534
1160,0.17796308
1161,0.1774818
1162,0.29958433
1163,0.21851437
1164,0.26013905
1165,0.18486705
1166,0.32402885
1167,0.6505628
1168,0.65454584
1169,0.5704473
1170,0.17600691
1171,0.18386924
1172,0.6444489
1173,0.19394395
1174,0.18867746
1175,0.2640791
1176,0.20082206
1177,0.17486851
1178,0.17894083
1179,0.17523424
1180,0.65453964
1181,0.21228723
1182,0.18850595
1183,0.18917787
1184,0.43296325
1185,0.18616526
1186,0.5888466
1187,0.18136412
1188,0.1757638
1189,0.2686746
1190,0.2267322
1191,0.21695422
1192,0.6588918
1193,0.2371481
1194,0.19931448
1195,0.18013349
1196,0.389175
1197,0.57910323
1198,0.21815723
1199,0.6495958
1200,0.4015916
1201,0.22919667
1202,0.20717813
1203,0.19826221
1204,0.48033828
1205,0.18923992
1206,0.5888016
1207,0.18466814
1208,0.24651402
1209,0.17952508
1210,0.6456943
1211,0.5587833
1212,0.17539473
1213,0.17595483
1214,0.18374218
1215,0.18215948
1216,0.18141526
1217,0.40190405
1218,0.19111218
1219,0.1781082
1220,0.63457155
1221,0.22079962
1222,0.25784963
1223,0.19457462
1224,0.27467564
1225,0.42227018
1226,0.24560738
1227,0.6579076
1228,0.22027312
1229,0.62927365
1230,0.17614247
1231,0.6284771
1232,0.58760947
1233,0.191333
1234,0.18941359
1235,0.58667475
1236,0.3666926
1237,0.2752698
1238,0.21503994
1239,0.3703789
1240,0.42588454
1241,0.19157712
1242,0.18124714
1243,0.32751423
1244,0.366085
1245,0.18908437
1246,0.1739357
1247,0.18505247
1248,0.20702153
1249,0.6685055
1250,0.30993038
1251,0.18433009
1252,0.6058528
1253,0.6599744
1254,0.6710156
1255,0.5632494
1256,0.2121734
1257,0.6521701
1258,0.17438923
1259,0.6712944
1260,0.41134906
1261,0.21714772
1262,0.17445453
1263,0.17488106
1264,0.20234129
1265,0.6637167
1266,0.17998539
1267,0.66033447
1268,0.20006694
1269,0.18779589
1270,0.39803132
1271,0.18559846
1272,0.21253327
1273,0.20982827
1274,0.61402965
1275,0.38027865
1276,0.18483917
1277,0.34178996
1278,0.24320382
1279,0.17532073
1280,0.649395
1281,0.18156914
1282,0.62498283
1283,0.18045208
1284,0.26290023
1285,0.26864722
1286,0.19211105
1287,0.40601984
1288,0.32771495
1289,0.17409813
1290,0.28686944
1291,0.18830815
1292,0.223281
1293,0.19981207
1294,0.24149004
1295,0.38630676
1296,0.59303916
1297,0.190875
1298,0.18571231
1299,0.17555358
1300,0.34945428
1301,0.18228796
1302,0.21201731
1303,0.6568877
1304,0.19427541
1305,0.6708165
1306,0.3041131
1307,0.1749854
1308,0.17620972
1309,0.66641957
1310,0.19420117
1311,0.18789053
1312,0.40285397
1313,0.17518562
1314,0.5884306
1315,0.1764468
1316,0.1905414
1317,0.4856195
1318,0.41816854
1319,0.24868456
1320,0.31978548
1321,0.6645589
1322,0.18351196
1323,0.19208804
1324,0.18648855
1325,0.18005711
1326,0.6556357
1327,0.65026736
1328,0.17951527
1329,0.27919248
1330,0.64725685
1331,0.26783118
1332,0.17772754
1333,0.17858577
1334,0.6324124
1335,0.29911923
1336,0.17612137
1337,0.17772438
1338,0.17771144
1339,0.19885787
1340,0.43031573
1341,0.6459374
1342,0.6441053
1343,0.24122089
1344,0.37999716
1345,0.21569118
1346,0.67101437
1347,0.62625974
1348,0.20770572
1349,0.17847265
1350,0.20515902
1351,0.20809655
1352,0.27427948
1353,0.18252203
1354,0.21744093
1355,0.6602918
1356,0.19161655
1357,0.52079445
1358,0.32813904
1359,0.19620042
1360,0.6577206
1361,0.27911264
1362,0.62740904
1363,0.5828472
1364,0.17950708
1365,0.65625393
1366,0.21143506
1367,0.6546539
1368,0.60411036
1369,0.4136567
1370,0.4375655
1371,0.28768393
1372,0.17960975
1373,0.305592
1374,0.17936234
1375,0.6438223
1376,0.18604459
1377,0.67133313
1378,0.18937036
1379,0.17648216
1380,0.6231441
1381,0.6307298
1382,0.17446275
1383,0.66621625
1384,0.18068874
1385,0.4279908
1386,0.53267545
1387,0.63536215
1388,0.57719827
1389,0.67129225
1390,0.17631662
1391,0.6621947
1392,0.30337977
1393,0.57628244
1394,0.17422615
1395,0.53053516
1396,0.19980112
1397,0.18441325
1398,0.18026292
1399,0.6663231
1400,0.1921621
1401,0.17658862
1402,0.17430976
1403,0.49682122
1404,0.17813422
1405,0.20388365
1406,0.18956281
1407,0.22847205
1408,0.17816909
1409,0.1749699
1410,0.17731723
1411,0.21306728
1412,0.56499416
1413,0.6323107
1414,0.17968133
1415,0.2812004
1416,0.6628703
1417,0.20697829
1418,0.3134873
1419,0.49217284
1420,0.3377152
1421,0.66097605
1422,0.18941249
1423,0.17508072
1424,0.17396593
1425,0.18604709
1426,0.17751327
1427,0.17591523
1428,0.18646215
1429,0.18071182
1430,0.20620404
1431,0.5269165
1432,0.1973523
1433,0.5237831
1434,0.6218027
1435,0.18059051
1436,0.17579561
1437,0.65507466
1438,0.17965414
1439,0.6648107
1440,0.1818575
1441,0.18672156
1442,0.40108952
1443,0.17602557
1444,0.25911152
1445,0.600466
1446,0.6290623
1447,0.2180062
1448,0.21940914
1449,0.605451
1450,0.26425362
1451,0.17449214
1452,0.41758752
1453,0.65324605
1454,0.66654414
1455,0.21039431
1456,0.19580159
1457,0.20633882
1458,0.6563459
1459,0.6534478
1460,0.18647942
1461,0.19633862
1462,0.19305506
1463,0.6260754
1464,0.26320451
1465,0.18512274
1466,0.52877307
1467,0.38436675
1468,0.6610372
1469,0.66244864
1470,0.66635907
1471,0.25322974
1472,0.26277402
1473,0.63632405
1474,0.3224804
1475,0.24170804
1476,0.6615107
1477,0.54536676
1478,0.25435722
1479,0.20338337
1480,0.36925906
1481,0.1828088
1482,0.66929865
1483,0.18312453
1484,0.22899376
1485,0.19177765
1486,0.21976373
1487,0.23250362
1488,0.20050992
1489,0.20841402
1490,0.59273
1491,0.17531812
1492,0.6428809
1493,0.669363
1494,0.6703673
1495,0.2393012
1496,0.438825
1497,0.19005504
1498,0.59519714
1499,0.62089926
1500,0.19639878
1501,0.1888554
1502,0.19869399
1503,0.19586192
1504,0.21123032
1505,0.3372736
1506,0.23288943
1507,0.6473845
1508,0.20642695
1509,0.17656532
1510,0.23564222
1511,0.38387233
1512,0.19385812
1513,0.3868083
1514,0.51603097
1515,0.18108127
1516,0.22277121
1517,0.174683
1518,0.25951755
1519,0.24274108
1520,0.17832285
1521,0.19385433
1522,0.20218045
1523,0.19052106
1524,0.62015796
1525,0.17875582
1526,0.17845775
1527,0.42818594
1528,0.19114935
1529,0.62547886
1530,0.1860141
1531,0.31766748
1532,0.6536648
1533,0.21673368
1534,0.20554894
1535,0.1747622
1536,0.2096295
1537,0.3960833
1538,0.22290593
1539,0.3688482
1540,0.648122
1541,0.58338946
1542,0.2022669
1543,0.17432605
1544,0.19717479
1545,0.21117488
1546,0.57696706
1547,0.4783783
1548,0.18476824
1549,0.64966047
1550,0.4987381
1551,0.22624826
1552,0.17416091
1553,0.6384034
1554,0.18124785
1555,0.17550343
1556,0.17447239
1557,0.24307679
1558,0.18224002
1559,0.28297853
1560,0.19178963
1561,0.19133714
1562,0.30342925
1563,0.2509815
1564,0.21474245
1565,0.25577593
1566,0.1761184
1567,0.25211674
1568,0.5073716
1569,0.24456523
1570,0.20016143
1571,0.32706097
1572,0.3590153
1573,0.3172127
1574,0.3338232
1575,0.1919447
1576,0.5554557
1577,0.2624112
1578,0.17497145
1579,0.42697108
1580,0.6571055
1581,0.6560709
1582,0.19377558
1583,0.18113981
1584,0.23268862
1585,0.6620908
1586,0.19494362
1587,0.1805952
1588,0.6467334
1589,0.62916607
1590,0.19772196
1591,0.18094935
1592,0.18189944
1593,0.21949565
1594,0.176151
1595,0.2783786
1596,0.19078693
1597,0.6476841
1598,0.36178052
1599,0.20743363
1600,0.19259802
1601,0.29669645
1602,0.32713968
1603,0.62813133
1604,0.58700895
1605,0.6631592
1606,0.17703407
1607,0.18623404
1608,0.19570388
1609,0.6079811
1610,0.61493474
1611,0.58228606
1612,0.23021652
1613,0.20338061
1614,0.1891954
1615,0.64891094
1616,0.2684624
1617,0.17611252
1618,0.17772254
1619,0.19283713
1620,0.19461897
1621,0.60567
1622,0.2166258
1623,0.22975488
1624,0.6465895
1625,0.17443104
1626,0.17845725
1627,0.3831455
1628,0.6648961
1629,0.1836236
1630,0.19995275
1631,0.17875887
1632,0.21249253
1633,0.5830907
1634,0.53479224
1635,0.18081246
1636,0.22931628
1637,0.27632108
1638,0.66969556
1639,0.22536993
1640,0.24796481
1641,0.20032951
1642,0.20074235
1643,0.19703473
1644,0.20230177
1645,0.17535979
1646,0.20645691
1647,0.3445978
1648,0.1773162
1649,0.17622802
1650,0.25821933
1651,0.20096365
1652,0.22724037
1653,0.18723185
1654,0.22414649
1655,0.23635738
1656,0.48364174
1657,0.21886107
1658,0.26101065
1659,0.23108706
1660,0.17611869
1661,0.47731596
1662,0.2901206
1663,0.39057744
1664,0.17928003
1665,0.5383629
1666,0.32358813
1667,0.6203533
1668,0.19231008
1669,0.1805166
1670,0.17658712
1671,0.2002813
